trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_1962905_b_33141_tn_9,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,13:59:00,13:59:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768439,18,,0,0,7818.46041713953,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768436,19,,0,0,8960.97872476519,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,14:08:00,14:08:00,768539,20,,0,0,9430.35112134195,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,14:11:00,14:11:00,768471,21,,0,0,11437.6662717897,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768441,22,,0,0,11735.0749193174,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768474,23,,0,0,12036.060845117,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768453,24,,0,0,12222.152080663,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768438,25,,0,0,12496.1366409003,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768434,26,,0,0,12979.6424453097,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,,,768432,27,,0,0,13224.9789359155,0,,,,,1,1,,,,,,,,,,,
t_1962905_b_33141_tn_9,14:18:00,14:18:00,768584,28,,0,0,14949.96408801,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,08:50:00,08:50:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768452,2,,0,0,1512.8690274023,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768428,3,,0,0,1755.53599791171,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768431,4,,0,0,1996.20190046547,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768485,5,,0,0,2668.9792048001,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768481,6,,0,0,3272.41770540209,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,08:59:00,08:59:00,768423,7,,0,0,3575.65892372765,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,09:04:00,09:04:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768439,18,,0,0,7818.46041713953,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768436,19,,0,0,8960.97872476519,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,09:13:00,09:13:00,768539,20,,0,0,9430.35112134195,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,09:16:00,09:16:00,768471,21,,0,0,11437.6662717897,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768441,22,,0,0,11735.0749193174,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768474,23,,0,0,12036.060845117,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768453,24,,0,0,12222.152080663,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768438,25,,0,0,12496.1366409003,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768434,26,,0,0,12979.6424453097,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,,,768432,27,,0,0,13224.9789359155,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_1,09:23:00,09:23:00,768584,28,,0,0,14949.96408801,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,15:35:00,15:35:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768452,2,,0,0,1512.8690274023,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768428,3,,0,0,1755.53599791171,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768431,4,,0,0,1996.20190046547,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768485,5,,0,0,2668.9792048001,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768481,6,,0,0,3272.41770540209,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,15:44:00,15:44:00,768423,7,,0,0,3575.65892372765,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,15:49:00,15:49:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768439,18,,0,0,7818.46041713953,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768436,19,,0,0,8960.97872476519,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,15:58:00,15:58:00,768539,20,,0,0,9430.35112134195,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,16:01:00,16:01:00,768471,21,,0,0,11437.6662717897,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768441,22,,0,0,11735.0749193174,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768474,23,,0,0,12036.060845117,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768453,24,,0,0,12222.152080663,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768438,25,,0,0,12496.1366409003,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768434,26,,0,0,12979.6424453097,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,,,768432,27,,0,0,13224.9789359155,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_10,16:08:00,16:08:00,768584,28,,0,0,14949.96408801,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,16:20:00,16:20:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768452,2,,0,0,1512.8690274023,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768428,3,,0,0,1755.53599791171,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768431,4,,0,0,1996.20190046547,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768485,5,,0,0,2668.9792048001,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768481,6,,0,0,3272.41770540209,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,16:29:00,16:29:00,768423,7,,0,0,3575.65892372765,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,16:34:00,16:34:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768439,18,,0,0,7818.46041713953,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768436,19,,0,0,8960.97872476519,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,16:43:00,16:43:00,768539,20,,0,0,9430.35112134195,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,16:46:00,16:46:00,768471,21,,0,0,11437.6662717897,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768441,22,,0,0,11735.0749193174,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768474,23,,0,0,12036.060845117,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768453,24,,0,0,12222.152080663,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768438,25,,0,0,12496.1366409003,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768434,26,,0,0,12979.6424453097,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,,,768432,27,,0,0,13224.9789359155,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_11,16:53:00,16:53:00,768584,28,,0,0,14949.96408801,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,17:05:00,17:05:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768452,2,,0,0,1512.8690274023,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768428,3,,0,0,1755.53599791171,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768431,4,,0,0,1996.20190046547,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768485,5,,0,0,2668.9792048001,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768481,6,,0,0,3272.41770540209,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,17:14:00,17:14:00,768423,7,,0,0,3575.65892372765,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,17:19:00,17:19:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768439,18,,0,0,7818.46041713953,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768436,19,,0,0,8960.97872476519,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,17:28:00,17:28:00,768539,20,,0,0,9430.35112134195,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,17:31:00,17:31:00,768471,21,,0,0,11437.6662717897,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768441,22,,0,0,11735.0749193174,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768474,23,,0,0,12036.060845117,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768453,24,,0,0,12222.152080663,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768438,25,,0,0,12496.1366409003,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768434,26,,0,0,12979.6424453097,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,,,768432,27,,0,0,13224.9789359155,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_12,17:38:00,17:38:00,768584,28,,0,0,14949.96408801,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,09:35:00,09:35:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768452,2,,0,0,1512.8690274023,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768428,3,,0,0,1755.53599791171,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768431,4,,0,0,1996.20190046547,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768485,5,,0,0,2668.9792048001,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768481,6,,0,0,3272.41770540209,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,09:44:00,09:44:00,768423,7,,0,0,3575.65892372765,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,09:49:00,09:49:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768439,18,,0,0,7818.46041713953,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768436,19,,0,0,8960.97872476519,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,09:58:00,09:58:00,768539,20,,0,0,9430.35112134195,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,10:01:00,10:01:00,768471,21,,0,0,11437.6662717897,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768441,22,,0,0,11735.0749193174,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768474,23,,0,0,12036.060845117,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768453,24,,0,0,12222.152080663,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768438,25,,0,0,12496.1366409003,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768434,26,,0,0,12979.6424453097,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,,,768432,27,,0,0,13224.9789359155,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_2,10:08:00,10:08:00,768584,28,,0,0,14949.96408801,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,10:20:00,10:20:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768452,2,,0,0,1512.8690274023,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768428,3,,0,0,1755.53599791171,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768431,4,,0,0,1996.20190046547,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768485,5,,0,0,2668.9792048001,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768481,6,,0,0,3272.41770540209,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,10:29:00,10:29:00,768423,7,,0,0,3575.65892372765,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,10:34:00,10:34:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768439,18,,0,0,7818.46041713953,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768436,19,,0,0,8960.97872476519,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,10:43:00,10:43:00,768539,20,,0,0,9430.35112134195,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,10:46:00,10:46:00,768471,21,,0,0,11437.6662717897,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768441,22,,0,0,11735.0749193174,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768474,23,,0,0,12036.060845117,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768453,24,,0,0,12222.152080663,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768438,25,,0,0,12496.1366409003,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768434,26,,0,0,12979.6424453097,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,,,768432,27,,0,0,13224.9789359155,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_3,10:53:00,10:53:00,768584,28,,0,0,14949.96408801,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,11:05:00,11:05:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768452,2,,0,0,1512.8690274023,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768428,3,,0,0,1755.53599791171,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768431,4,,0,0,1996.20190046547,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768485,5,,0,0,2668.9792048001,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768481,6,,0,0,3272.41770540209,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,11:14:00,11:14:00,768423,7,,0,0,3575.65892372765,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,11:19:00,11:19:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768439,18,,0,0,7818.46041713953,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768436,19,,0,0,8960.97872476519,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,11:28:00,11:28:00,768539,20,,0,0,9430.35112134195,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,11:31:00,11:31:00,768471,21,,0,0,11437.6662717897,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768441,22,,0,0,11735.0749193174,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768474,23,,0,0,12036.060845117,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768453,24,,0,0,12222.152080663,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768438,25,,0,0,12496.1366409003,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768434,26,,0,0,12979.6424453097,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,,,768432,27,,0,0,13224.9789359155,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_4,11:38:00,11:38:00,768584,28,,0,0,14949.96408801,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,11:50:00,11:50:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768452,2,,0,0,1512.8690274023,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768428,3,,0,0,1755.53599791171,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768431,4,,0,0,1996.20190046547,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768485,5,,0,0,2668.9792048001,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768481,6,,0,0,3272.41770540209,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,11:59:00,11:59:00,768423,7,,0,0,3575.65892372765,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768426,8,,0,0,4004.96931461931,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768430,9,,0,0,4351.66956938233,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768567,10,,0,0,4723.65237528321,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768563,11,,0,0,5172.5110194054,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,12:04:00,12:04:00,768556,12,,0,0,5676.050735782,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768493,13,,0,0,6020.08256053725,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768488,14,,0,0,6357.66306729942,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768470,15,,0,0,6623.68772675955,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768433,16,,0,0,6973.35877760527,0,,,,,1,1,,,,,,,,,,,
t_1962906_b_33141_tn_5,,,768440,17,,0,0,7458.555995759,0,,,,,1,1,,,,,,,,,,,
